place_id,name,types,main_category
ChIJlUkf2C_CwjsRhp_t3p9cDxk,Royal Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJS16qpO3DwjsR0Bt4E249Vi8,D Store,"grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJGziHwMHDwjsRfdDECY29pTg,GIFT WORLD,"store, point_of_interest, establishment",retail_general
ChIJVebmFL3DwjsRNbnZiPSeS40,PARKWAY MART,"food, store, point_of_interest, establishment",retail_general
ChIJD70OhJPDwjsR97vr8w231mc,Modern Fresh Mart,"grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJxTMgedHDwjsRqn5k5_lBIsg,Brand Galaxy,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJPVEprqPDwjsRHAt1doRWQdY,RUBAB MENS WEAR,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJAZMGEtDDwjsRKwkKO8MGJAQ,G-Store,"grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJXbF3Ti7CwjsRSklDTC8Dzs4,Vijay Varieties And Stationery,"home_goods_store, store, point_of_interest, establishment",retail_general
ChIJbdOmP0bDwjsRQDAXL2Y23TY,Cottonking Keshav Nagar,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJD9o7IajDwjsRmJ6DXDRGSEE,C Lai world mundhwa keshavnagar,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJvZoXoTDCwjsR6-_LEfQ0VRg,Krishna Mobile Shopee,"store, point_of_interest, establishment",retail_general
ChIJDxZ0rGvDwjsRJyDJkwdmeW4,Plaza Home Appliances,"home_goods_store, store, point_of_interest, establishment",retail_general
ChIJb2ZJzS_CwjsRiC6XubjdG1A,Shree Enterprises Jockey,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJbyKNOlzBwjsRTEZOIoD_MXU,Triple A Shops,"clothing_store, shoe_store, store, point_of_interest, establishment",retail_general
ChIJZ9OgGSrDwjsRIGfg47yTkAw,MedPlus Keshavnagar Mundhwa,"pharmacy, drugstore, store, health, food, point_of_interest, establishment",retail_general
ChIJcwmMwIjBwjsR7A8c3l1eKFo,Nilesh Stores,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJab4Eo-fDwjsRwB8fUw5jClc,Jockey Store,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJDWFJQKrDwjsRYBR6s6x8O0s,JOCKEY (BODY POINT),"clothing_store, store, point_of_interest, establishment",retail_general
ChIJTU2QoCnDwjsRJa54eQuADwg,Z Corner Pan Shop,"store, point_of_interest, establishment",retail_general
ChIJ3xl2DerDwjsRH7jzVgn0aH0,Isha Designer Wear,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ-XqcNSrCwjsR515eAy-VJ7U,Divya Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJa3FMlK7DwjsRF6WutAzcq-4,Jai Shree Ram Hardware,"hardware_store, store, point_of_interest, establishment",retail_general
