place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category,income_sensitivity,visibility_score,shopping_district_score,parking_accessibility,fashion_market_opportunity
ChIJ0dU8m2_rwjsRLdErg1YHxVc,Jyos Kids Boutique,18.4332262,73.8440677,5.0,20,100.0,1,10,Medium,108000,Low,1895,cell_1895,0.0022894508744613,18.431961650855385,73.84597623366945,5,0.0,36936.14205389724,234.26516445286256,20.28,South Pune,Grade B,High,Katraj,2810.4218469970824,88253,PMC_37,Katraj,PMC,1773.0301746309176,1,1088.325014731614,1,1896.570502683919,45000.0,5000.0,57.69,Unknown,9898.716463729166,0.0006303359340926,0.3452358570500579,0.4788526656271066,0.0560205259206973,0.5088903137817674,29925.613326590694,retail_fashion,2114.6616541353383,17686.970080490166,2.394263328135533,0.3452358570500579,54.629619959046394
ChIJFcbU4irrwjsR2d8Kw9GmsK0,Sakshi Collection,18.4338822,73.84407519999999,4.0,1,80.0,1,10,Low,86400,Low,1895,cell_1895,0.002702302357117,18.431961650855385,73.84597623366945,5,0.0,36936.14205389724,234.26516445286256,20.28,South Pune,Grade B,High,Katraj,2810.4218469970824,88253,PMC_37,Katraj,PMC,1773.0301746309176,1,1088.325014731614,1,1896.570502683919,45000.0,5000.0,57.69,Unknown,9898.716463729166,0.0006303359340926,0.3452358570500579,0.4788526656271066,0.0560205259206973,0.5088903137817674,29925.613326590694,retail_fashion,2114.6616541353383,17686.970080490166,2.394263328135533,0.3452358570500579,54.629619959046394
ChIJn1y0iirrwjsRRTHsBkn7baI,Real Rich brand hub,18.4348739,73.84417669999999,5.0,1,100.0,1,10,Low,108000,Low,1896,cell_1896,0.002248940398269,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJKwuK9CrrwjsRX67Im3SE624,Vinyak Saree,18.4350096,73.8445539,5.0,2,100.0,1,10,Low,108000,Low,1896,cell_1896,0.0018694329699303,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJQ-IOWRPrwjsRkN3PWYedd-4,AARNA Collection,18.4351065,73.84486319999999,5.0,5,100.0,1,10,Low,108000,Low,1896,cell_1896,0.0015763472211772,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJ03h_6tXqwjsR6pyxZHLTWM4,"Dwarka Sarees,Kurtis & Matching Centre",18.4358032,73.84558919999999,2.5,4,50.0,0,10,Low,54000,Low,1896,cell_1896,0.0005708081821116,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJFYdljYTrwjsRu3nshSvreUk,BlueAndHue,18.436556,73.84475499999999,5.0,6,100.0,1,10,Low,108000,Low,1896,cell_1896,0.001265884469949,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJqULkwC_rwjsRZ9y5QQtBXX4,Swara fashion corner,18.4359055,73.84715369999999,4.8,26,96.0,1,10,Medium,103680,Low,1896,cell_1896,0.0012194581128097,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJB7ckBoPrwjsR_rxjvr_i1Po,New Baby World,18.4358518,73.8487945,4.0,1,80.0,1,10,Low,86400,Low,1955,cell_1955,0.0017139354510903,18.43622275562143,73.85046781009004,7,0.0,40488.34856933567,676.7310280178012,20.28,South Pune,Grade B,High,Katraj,2115.449380576101,88253,PMC_37,Katraj,PMC,1089.5038024828036,1,588.5404022757704,1,1304.8424864539095,45000.0,5000.0,57.69,Unknown,9383.130356054457,0.0006303359340926,0.433869128097573,0.6295086977752551,0.0784287362889762,0.7124464392944745,24147.19349304355,retail_fashion,2114.6616541353383,25487.76758295311,4.406560884426786,0.433869128097573,53.49449440536919
ChIJX9409dXqwjsR8rprD1d5Se8,आनंदरत्न सेल्स कॉर्पोरेशन,18.4368845,73.8463222,5.0,1,100.0,1,10,Low,108000,Low,1896,cell_1896,0.0007467250661725,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJNzo0XijrwjsRXsvAtKf-tog,MAHARAJ HUB,18.4346052,73.85212109999999,5.0,7,100.0,1,10,Low,108000,Low,1955,cell_1955,0.0023129750787179,18.43622275562143,73.85046781009004,7,0.0,40488.34856933567,676.7310280178012,20.28,South Pune,Grade B,High,Katraj,2115.449380576101,88253,PMC_37,Katraj,PMC,1089.5038024828036,1,588.5404022757704,1,1304.8424864539095,45000.0,5000.0,57.69,Unknown,9383.130356054457,0.0006303359340926,0.433869128097573,0.6295086977752551,0.0784287362889762,0.7124464392944745,24147.19349304355,retail_fashion,2114.6616541353383,25487.76758295311,4.406560884426786,0.433869128097573,53.49449440536919
ChIJ2d-EaLjrwjsRYACxWWCgVO0,Morani Saree Collection,18.43691829999999,73.8496176,5.0,1,100.0,1,10,Low,108000,Low,1955,cell_1955,0.001098471292182,18.43622275562143,73.85046781009004,7,0.0,40488.34856933567,676.7310280178012,20.28,South Pune,Grade B,High,Katraj,2115.449380576101,88253,PMC_37,Katraj,PMC,1089.5038024828036,1,588.5404022757704,1,1304.8424864539095,45000.0,5000.0,57.69,Unknown,9383.130356054457,0.0006303359340926,0.433869128097573,0.6295086977752551,0.0784287362889762,0.7124464392944745,24147.19349304355,retail_fashion,2114.6616541353383,25487.76758295311,4.406560884426786,0.433869128097573,53.49449440536919
ChIJ6ZK2VhmVwjsREWmGo_0wiEk,Xequeil,18.4028691,73.8536683,5.0,7,100.0,1,10,Low,108000,Low,2006,cell_2006,0.0014871963571495,18.40213096137701,73.85495938651064,1,0.0,5564.2836773714735,0.0,20.28,South Pune,Grade B,High,Katraj,5300.51905201204,88253,PMC_37,Katraj,PMC,4979.457409984199,1,4617.239548235252,1,5301.536244616145,45000.0,5000.0,57.69,Unknown,13152.198450225364,0.0006303359340926,0.158691462078691,0.1780233852256071,0.0112041051841394,0.1017780627563535,5564.2836773714735,retail_fashion,2114.6616541353383,990.5726166012595,0.1780233852256071,0.158691462078691,57.05079687101814
ChIJm0rU-EvrwjsRNG9TeJEX2_g,Aayushi Balvastram,18.4376276,73.848077,5.0,1,100.0,1,10,Low,108000,Low,1896,cell_1896,0.0025272132683253,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJP_81-mLrwjsRMjRgFQHsKv4,STYLOX FASHION HUB,18.438171,73.8463781,3.7,20,74.0,0,10,Medium,79920,Low,1896,cell_1896,0.0019892593361005,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJS7rYKJDrwjsRpFKgePtVNqU,Sarvesh Saree Center,18.438099,73.8466545,5.0,1,100.0,1,10,Low,108000,Low,1896,cell_1896,0.001995078490507,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJR-gFmjjrwjsRSKOD4nPzvLQ,Rajita's Fashion Boutique and Tailoring,18.4383361,73.8465009,5.0,1,100.0,1,10,Low,108000,Low,1896,cell_1896,0.0021774983859582,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJse1pysTrwjsRhvEZB-ima1U,Rashi Fashions,18.4383361,73.846501,5.0,5,100.0,1,10,Low,108000,Low,1896,cell_1896,0.0021775224830356,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJfRywB7brwjsRfV4n4mQgV9Q,Rollie Men's Fashion,18.4383361,73.846501,4.5,2,90.0,1,10,Low,97200,Low,1896,cell_1896,0.0021775224830356,18.43622275562143,73.84597623366945,22,0.0,24936.8467607347,452.8959625533356,20.28,South Pune,Grade B,High,Katraj,2550.43607616521,88253,PMC_37,Katraj,PMC,1383.5384310410548,1,588.3250147316139,1,1430.1899968306964,45000.0,5000.0,57.69,Unknown,9428.15968273043,0.0006303359340926,0.4114904601303347,0.6295940633844228,0.2464903140510683,2.239117380639777,17163.546051095364,retail_fashion,2114.6616541353383,15700.090680085643,13.851069394457301,0.4114904601303347,46.281948082298904
ChIJaS64sGHrwjsRCco3v_I62KQ,Sajan and Saloni,18.438821,73.84635089999999,4.9,31,98.0,1,10,Medium,105840,Low,1897,cell_1897,0.0017044436672131,18.44048375474904,73.84597623366945,6,0.0,26315.763569701787,443.16795333568007,20.02,South Pune,Grade B,Medium,Dhankawadi,2364.2638233495995,88253,PMC_37,Katraj,PMC,1088.4489791365254,1,88.32501473161392,1,996.9489367156384,45000.0,5000.0,57.69,Unknown,8957.95786409074,0.0006303359340926,0.5007639312223425,0.9188431640033604,0.0672246311048368,0.610668376538121,18234.72001916104,retail_fashion,2140.81826831589,24180.059461549157,5.513058984020162,0.5007639312223425,54.05609870555258
ChIJTcpvZG7rwjsRatGPcuHwDyM,Delight perfume's,18.4383728,73.8487208,5.0,9,100.0,1,10,Low,108000,Low,1956,cell_1956,0.0027401047803351,18.44048375474904,73.85046781009004,4,0.0,52387.37413432791,740.0223864675738,20.28,South Pune,Grade B,High,Katraj,1892.453249701644,88253,PMC_37,Katraj,PMC,676.4326467877555,1,89.74848399450363,1,806.8938405013857,45000.0,5000.0,57.69,Unknown,8910.553877431874,0.0006303359340926,0.5534359449266345,0.9176429375101968,0.0448164207365578,0.407112251025414,30107.29893003257,retail_fashion,2114.6616541353383,48072.90388907037,3.670571750040787,0.5534359449266345,55.215441540754725
ChIJH5rBkrbrwjsRu8fNl1lCXLo,SANIKA COLLECTION,18.4386947,73.8483261,5.0,1,100.0,1,10,Low,108000,Low,1956,cell_1956,0.002790634158192,18.44048375474904,73.85046781009004,4,0.0,52387.37413432791,740.0223864675738,20.28,South Pune,Grade B,High,Katraj,1892.453249701644,88253,PMC_37,Katraj,PMC,676.4326467877555,1,89.74848399450363,1,806.8938405013857,45000.0,5000.0,57.69,Unknown,8910.553877431874,0.0006303359340926,0.5534359449266345,0.9176429375101968,0.0448164207365578,0.407112251025414,30107.29893003257,retail_fashion,2114.6616541353383,48072.90388907037,3.670571750040787,0.5534359449266345,55.215441540754725
ChIJreHbJwDrwjsRvqak10j2iNE,Gaatha Swimming Club,18.4401809,73.84359210000001,3.6,48,72.0,0,10,Medium,77760,Low,1838,cell_1838,0.0021290927524338,18.44048375474904,73.84148465724884,8,0.0,19339.480035147237,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,2477.469391758992,87814,PMC_33,Ambegaon,PMC,1398.401586672902,1,492.0707952677844,1,1015.3626349535458,45000.0,5000.0,57.69,Unknown,9029.994642957128,0.0006303359340926,0.4961886176990921,0.6702094854825761,0.0900758889364289,0.8178788312511501,19339.480035147237,retail_fashion,2140.81826831589,12961.502963856581,5.361675883860609,0.4961886176990921,52.92292085855352
ChIJC6VjOHHrwjsRUCQWYp9hSWo,Master Tailors and Clothing House,18.4312646,73.8592158,3.7,3,74.0,0,10,Low,79920,Low,2072,cell_2072,0.0007356503919757,18.431961650855385,73.85945096293122,11,0.0,26905.93266910205,0.0,20.28,South Pune,Grade B,High,Katraj,1819.2516779167595,88253,PMC_37,Katraj,PMC,1479.633701652416,1,1461.5968892311212,1,1846.9760817325168,45000.0,5000.0,57.69,Unknown,9838.174557091956,0.0006303359340926,0.3512498775161657,0.4062403573772591,0.1232451570255341,1.1195586903198884,26905.93266910205,retail_fashion,2114.6616541353383,10930.275703064488,4.46864393114985,0.3512498775161657,51.360114610036604
ChIJ6bLk85TrwjsR3XKS5PNcy0U,Fashion Science,18.4398679,73.8468011,5.0,2,100.0,1,10,Low,108000,Low,1897,cell_1897,0.0010294083422957,18.44048375474904,73.84597623366945,6,0.0,26315.763569701787,443.16795333568007,20.02,South Pune,Grade B,Medium,Dhankawadi,2364.2638233495995,88253,PMC_37,Katraj,PMC,1088.4489791365254,1,88.32501473161392,1,996.9489367156384,45000.0,5000.0,57.69,Unknown,8957.95786409074,0.0006303359340926,0.5007639312223425,0.9188431640033604,0.0672246311048368,0.610668376538121,18234.72001916104,retail_fashion,2140.81826831589,24180.059461549157,5.513058984020162,0.5007639312223425,54.05609870555258
ChIJ6w2o1dfrwjsRZ1fH7-32l-k,Swayambhu Enterprises,18.432178,73.8590074,5.0,6,100.0,1,10,Low,108000,Low,2072,cell_2072,0.000493512944442,18.431961650855385,73.85945096293122,11,0.0,26905.93266910205,0.0,20.28,South Pune,Grade B,High,Katraj,1819.2516779167595,88253,PMC_37,Katraj,PMC,1479.633701652416,1,1461.5968892311212,1,1846.9760817325168,45000.0,5000.0,57.69,Unknown,9838.174557091956,0.0006303359340926,0.3512498775161657,0.4062403573772591,0.1232451570255341,1.1195586903198884,26905.93266910205,retail_fashion,2114.6616541353383,10930.275703064488,4.46864393114985,0.3512498775161657,51.360114610036604
ChIJs8hASZGVwjsRpMtjhHF1U-A,Printolic India,18.444543,73.8333237,4.9,64,98.0,1,10,Medium,105840,Low,1721,cell_1721,0.0008465622219351,18.444744648217277,73.83250150440765,4,0.0,21562.36274881438,0.2765479026335964,20.02,South Pune,Grade B,Medium,Dhankawadi,2576.564161274602,87814,PMC_33,Ambegaon,PMC,876.8003934007869,1,0.0,1,587.8883338427248,45000.0,5000.0,57.69,Unknown,8791.047460009384,0.0006303359340926,0.62976720635007,1.0,0.0450379444682144,0.408939415625575,21556.40137122684,retail_fashion,2140.81826831589,21562.36274881438,4.0,0.62976720635007,55.203737151722805
ChIJ_wNrbOjrwjsR9pNxpbUbj2I,Shobha fashion collection branch number 2,18.4416702,73.8576951,5.0,1,100.0,1,10,Low,720000,High,2074,cell_2074,0.0021191288225946,18.44048375474904,73.85945096293122,3,0.0,29365.40774219606,0.0,20.28,South Pune,Grade B,High,Katraj,1011.0307159804532,88253,PMC_37,Katraj,PMC,480.0011157249874,1,461.5968892311212,1,899.0262272368416,45000.0,5000.0,57.69,Unknown,8891.015657077074,0.0006303359340926,0.5265856709388578,0.6841831748328733,0.0336123155524184,0.3053341882690605,29365.40774219606,retail_fashion,2114.6616541353383,20091.31789931754,2.0525495244986196,0.5265856709388578,55.813963448343145
ChIJ9V1r00nrwjsRJZlruzy2TIU,Shelar brand hub,18.4335207,73.8701851,5.0,4,100.0,1,10,Low,108000,Low,2190,cell_2190,0.002344478620199,18.431961650855385,73.86843411577242,7,0.0,21431.17280925507,674.9726120390211,20.28,South Pune,Grade B,High,Katraj,1643.7467794734985,88253,PMC_37,Katraj,PMC,1798.6094022826412,1,1548.63480628049,1,2285.9706081516592,45000.0,5000.0,57.69,Unknown,9911.456066293991,0.0006303359340926,0.3043240854069887,0.3923669242591144,0.0784287362889762,0.7124464392944745,12794.9392457026,retail_fashion,2114.6616541353383,8408.883358432975,2.7465684698138007,0.3043240854069887,53.49449440536919
ChIJe4kOHwDrwjsRG9S-7wLmXsQ,Nimbalkar wasti,18.4352128,73.86769029999999,1.0,1,20.0,0,10,Low,21600,Low,2191,cell_2191,0.0012543015030549,18.43622275562143,73.86843411577242,17,0.0,28279.911636780376,622.1009105509147,20.28,South Pune,Grade B,High,Katraj,1143.7467794734985,88253,PMC_37,Katraj,PMC,1416.1703188512747,1,1048.63480628049,1,1916.8008182169376,45000.0,5000.0,57.69,Unknown,9441.53390410856,0.0006303359340926,0.342841373930808,0.4881299472869955,0.1904697881303709,1.7302270668580093,17434.125986142044,retail_fashion,2114.6616541353383,13804.271776542495,8.298209103878923,0.342841373930808,48.45986061570026
ChIJlS8ehh7rwjsR-GcEYLw1B8g,सहेली लेडिज टलर अॅन्ड शॉप,18.4357251,73.8705773,5.0,1,100.0,1,10,Low,108000,Low,2191,cell_2191,0.0022002044793331,18.43622275562143,73.86843411577242,17,0.0,28279.911636780376,622.1009105509147,20.28,South Pune,Grade B,High,Katraj,1143.7467794734985,88253,PMC_37,Katraj,PMC,1416.1703188512747,1,1048.63480628049,1,1916.8008182169376,45000.0,5000.0,57.69,Unknown,9441.53390410856,0.0006303359340926,0.342841373930808,0.4881299472869955,0.1904697881303709,1.7302270668580093,17434.125986142044,retail_fashion,2114.6616541353383,13804.271776542495,8.298209103878923,0.342841373930808,48.45986061570026
ChIJu4IjM5brwjsRUs8yPtzDE7o,KAKA Fashion Hub,18.4348716,73.8781436,4.0,1,80.0,1,10,Low,86400,Low,2309,cell_2309,0.0015340074302853,18.43622275562143,73.87741726861361,1,0.0,10766.029663964828,1326.26570465053,20.28,South Pune,Grade B,High,Katraj,1351.715797663806,88253,PMC_37,Katraj,PMC,2247.4915490184185,1,1441.712897504996,1,2736.506230864163,45000.0,5000.0,57.69,Unknown,9611.70514006929,0.0006303359340926,0.267629688862776,0.4095485595467941,0.0112041051841394,0.1017780627563535,4628.030943516912,retail_fashion,2114.6616541353383,4409.211940914851,0.4095485595467941,0.267629688862776,57.05079687101814
